id,filename,concrete_tone,concrete_finish,setting,camera,home_style,greenery,light,final_prompt,r2_url,generated_date,status,notes
pslab-049,premium-slab-049.jpg,near-black,raw,patio,camera-3q,low-profile single-storey home with dark painted timber boar,"overgrown cottage verge with wildflowers at the edges, old s","golden hour, warm low side light raking across the concrete ","Camera at standing eye-level (1.6m), 3/4 angle toward the building. Building occupies the upper half of frame; concrete ground plane recedes in perspective. Near-black poured concrete front courtyard patio beside the entry, low-profile single-storey home with dark painted timber board cladding visible ahead. Overgrown cottage verge with wildflowers at the edges, old street trees behind. Golden hour, warm low side light raking across the concrete surface. a four-seat outdoor dining set on the patio, chairs tucked in. The surface is a raw cast-in-place concrete pour — smooth near-black raw pour, troweled matte finish — control joints and expansion joints visible. Not tiles, not pavers, not slabs. Portrait 3:4. Photorealistic photograph. No people, no text.",https://images.pourcanvas.com/premium-slab-049.jpg,2026-04-23,completed,
pslab-050,premium-slab-050.jpg,light-grey,broom,driveway,camera,"single-storey white render home with a flat roof, floor-to-c","clipped box hedges bordering the path, a large tree overhang","clear blue-sky morning, even direct sun with no cloud cover","Camera at 0.6m height, straight-on perpendicular to the building. Surface fills the lower half of frame, building facade dead ahead. Light grey poured concrete double-width driveway approaching a two-car garage, single-storey white render home with a flat roof, floor-to-ceiling glazing, and a deep roof overhang visible ahead. Clipped box hedges bordering the path, a large tree overhanging the frame. Clear blue-sky morning, even direct sun with no cloud cover. a white sedan parked in the driveway near the garage door. The surface is a raw cast-in-place concrete pour — broom finish, uniform parallel texture lines across the surface — control joints and expansion joints visible. Not tiles, not pavers, not slabs. Portrait 3:4. Photorealistic photograph. No people, no text.",https://images.pourcanvas.com/premium-slab-050.jpg,2026-04-23,completed,
pslab-051,premium-slab-051.jpg,near-black,polished,side-entry,camera,low-profile single-storey home with dark painted timber boar,"native grasses and low shrubs along the sides, open blue sky","golden hour, warm low side light raking across the concrete ","Camera at 0.6m height, straight-on perpendicular to the building. Surface fills the lower half of frame, building facade dead ahead. Near-black poured concrete side-yard path leading to a covered back entrance, low-profile single-storey home with dark painted timber board cladding visible ahead. Native grasses and low shrubs along the sides, open blue sky above. Golden hour, warm low side light raking across the concrete surface. The surface is a raw cast-in-place concrete pour — lightly polished near-black concrete, slight sheen, expansion joints clean — control joints and expansion joints visible. Not tiles, not pavers, not slabs. Portrait 3:4. Photorealistic photograph. No people, no text.",https://images.pourcanvas.com/premium-slab-051.jpg,2026-04-23,completed,
pslab-052,premium-slab-052.jpg,charcoal,polished,front-path,camera-3q,"minimalist single-storey home, board-formed concrete facade,","native grasses and low shrubs along the sides, open blue sky","bright sunny midday, high sun, hard crisp shadows, vivid con","Camera at standing eye-level (1.6m), 3/4 angle toward the building. Building occupies the upper half of frame; concrete ground plane recedes in perspective. Charcoal poured concrete entry path from the street to the front door, minimalist single-storey home, board-formed concrete facade, recessed entry, flat roof visible ahead. Native grasses and low shrubs along the sides, open blue sky above. Bright sunny midday, high sun, hard crisp shadows, vivid contrast. The surface is a raw cast-in-place concrete pour — lightly polished charcoal surface, low sheen, control joints sharp — control joints and expansion joints visible. Not tiles, not pavers, not slabs. Portrait 3:4. Photorealistic photograph. No people, no text.",https://images.pourcanvas.com/premium-slab-052.jpg,2026-04-23,completed,
pslab-053,premium-slab-053.jpg,near-black,polished,driveway,camera,"low-profile bungalow with white render walls, black steel wi","lush green lawn on both sides, mature deciduous trees in the","bright sunny midday, high sun, hard crisp shadows, vivid con","Camera at 0.6m height, straight-on perpendicular to the building. Surface fills the lower half of frame, building facade dead ahead. Near-black poured concrete double-width driveway approaching a two-car garage, low-profile bungalow with white render walls, black steel window frames, and a cantilevered flat roof visible ahead. Lush green lawn on both sides, mature deciduous trees in the background. Bright sunny midday, high sun, hard crisp shadows, vivid contrast. a dark grey Toyota RAV4 parked in the driveway, front 3/4 angle. The surface is a raw cast-in-place concrete pour — lightly polished near-black concrete, slight sheen, expansion joints clean — control joints and expansion joints visible. Not tiles, not pavers, not slabs. Portrait 3:4. Photorealistic photograph. No people, no text.",https://images.pourcanvas.com/premium-slab-053.jpg,2026-04-23,completed,
pslab-054,premium-slab-054.jpg,near-black,polished,side-entry,camera-oblique,"single-storey white render home with a flat roof, floor-to-c",tall established trees casting dappled shade across the grou,"bright sunny afternoon, crisp hard shadows falling across th","Camera at 0.5m height, angled 35–40° off-axis to the building. Strong diagonal perspective lines receding toward the building corner. Near-black poured concrete side-yard path leading to a covered back entrance, single-storey white render home with a flat roof, floor-to-ceiling glazing, and a deep roof overhang visible ahead. Tall established trees casting dappled shade across the ground, tidy low planting. Bright sunny afternoon, crisp hard shadows falling across the concrete. The surface is a raw cast-in-place concrete pour — lightly polished near-black concrete, slight sheen, expansion joints clean — control joints and expansion joints visible. Not tiles, not pavers, not slabs. Portrait 3:4. Photorealistic photograph. No people, no text.",https://images.pourcanvas.com/premium-slab-054.jpg,2026-04-23,completed,
pslab-055,premium-slab-055.jpg,charcoal,polished,entry-porch,camera-oblique,"single-storey white render home with a flat roof, floor-to-c","clipped box hedges bordering the path, a large tree overhang","clear blue-sky morning, even direct sun with no cloud cover","Camera at 0.5m height, angled 35–40° off-axis to the building. Strong diagonal perspective lines receding toward the building corner. Charcoal poured concrete covered front porch with one step down to the path, single-storey white render home with a flat roof, floor-to-ceiling glazing, and a deep roof overhang visible ahead. Clipped box hedges bordering the path, a large tree overhanging the frame. Clear blue-sky morning, even direct sun with no cloud cover. The surface is a raw cast-in-place concrete pour — lightly polished charcoal surface, low sheen, control joints sharp — control joints and expansion joints visible. Not tiles, not pavers, not slabs. Portrait 3:4. Photorealistic photograph. No people, no text.",https://images.pourcanvas.com/premium-slab-055.jpg,2026-04-24,completed,
pslab-056,premium-slab-056.jpg,light-grey,raw,side-entry,camera-oblique,low-profile single-storey home with dark painted timber boar,mixed cottage garden beds with flowering perennials at the e,"golden hour, warm low side light raking across the concrete ","Camera at 0.5m height, angled 35–40° off-axis to the building. Strong diagonal perspective lines receding toward the building corner. Light grey poured concrete side-yard path leading to a covered back entrance, low-profile single-storey home with dark painted timber board cladding visible ahead. Mixed cottage garden beds with flowering perennials at the edges, green lawn beyond. Golden hour, warm low side light raking across the concrete surface. The surface is a raw cast-in-place concrete pour — smooth raw trowel finish, faint aggregate variation in the surface — control joints and expansion joints visible. Not tiles, not pavers, not slabs. Portrait 3:4. Photorealistic photograph. No people, no text.",https://images.pourcanvas.com/premium-slab-056.jpg,2026-04-24,completed,
pslab-057,premium-slab-057.jpg,light-grey,polished,driveway,camera-3q,"minimalist single-storey home, board-formed concrete facade,","lush green lawn on both sides, mature deciduous trees in the",mid-morning sun with soft tree-canopy shadows dappled on the,"Camera at standing eye-level (1.6m), 3/4 angle toward the building. Building occupies the upper half of frame; concrete ground plane recedes in perspective. Light grey poured concrete wide driveway leading to a single-car garage, minimalist single-storey home, board-formed concrete facade, recessed entry, flat roof visible ahead. Lush green lawn on both sides, mature deciduous trees in the background. Mid-morning sun with soft tree-canopy shadows dappled on the surface. a dark grey Toyota RAV4 parked in the driveway, front 3/4 angle. The surface is a raw cast-in-place concrete pour — lightly polished, subtle low sheen, surface reads as clean and precise — control joints and expansion joints visible. Not tiles, not pavers, not slabs. Portrait 3:4. Photorealistic photograph. No people, no text.",https://images.pourcanvas.com/premium-slab-057.jpg,2026-04-24,completed,
pslab-058,premium-slab-058.jpg,near-black,broom,patio,camera-3q,low-profile single-storey home with dark painted timber boar,"native grasses and low shrubs along the sides, open blue sky","clear blue-sky morning, even direct sun with no cloud cover","Camera at standing eye-level (1.6m), 3/4 angle toward the building. Building occupies the upper half of frame; concrete ground plane recedes in perspective. Near-black poured concrete front courtyard patio beside the entry, low-profile single-storey home with dark painted timber board cladding visible ahead. Native grasses and low shrubs along the sides, open blue sky above. Clear blue-sky morning, even direct sun with no cloud cover. a four-seat outdoor dining set on the patio, chairs tucked in. The surface is a raw cast-in-place concrete pour — broom finish, deep near-black surface with subtle texture lines — control joints and expansion joints visible. Not tiles, not pavers, not slabs. Portrait 3:4. Photorealistic photograph. No people, no text.",https://images.pourcanvas.com/premium-slab-058.jpg,2026-04-24,completed,
pslab-059,premium-slab-059.jpg,light-grey,raw,entry-porch,camera-3q,"single-storey white render home with a flat roof, floor-to-c",mixed cottage garden beds with flowering perennials at the e,"bright sunny afternoon, crisp hard shadows falling across th","Camera at standing eye-level (1.6m), 3/4 angle toward the building. Building occupies the upper half of frame; concrete ground plane recedes in perspective. Light grey poured concrete covered front porch with one step down to the path, single-storey white render home with a flat roof, floor-to-ceiling glazing, and a deep roof overhang visible ahead. Mixed cottage garden beds with flowering perennials at the edges, green lawn beyond. Bright sunny afternoon, crisp hard shadows falling across the concrete. The surface is a raw cast-in-place concrete pour — smooth raw trowel finish, faint aggregate variation in the surface — control joints and expansion joints visible. Not tiles, not pavers, not slabs. Portrait 3:4. Photorealistic photograph. No people, no text.",https://images.pourcanvas.com/premium-slab-059.jpg,2026-04-24,completed,
pslab-060,premium-slab-060.jpg,light-grey,polished,patio,camera-3q,"single-storey white render home with a flat roof, floor-to-c","overgrown cottage verge with wildflowers at the edges, old s","bright sunny midday, high sun, hard crisp shadows, vivid con","Camera at standing eye-level (1.6m), 3/4 angle toward the building. Building occupies the upper half of frame; concrete ground plane recedes in perspective. Light grey poured concrete backyard patio extending from the rear of the house, single-storey white render home with a flat roof, floor-to-ceiling glazing, and a deep roof overhang visible ahead. Overgrown cottage verge with wildflowers at the edges, old street trees behind. Bright sunny midday, high sun, hard crisp shadows, vivid contrast. The surface is a raw cast-in-place concrete pour — lightly polished, subtle low sheen, surface reads as clean and precise — control joints and expansion joints visible. Not tiles, not pavers, not slabs. Portrait 3:4. Photorealistic photograph. No people, no text.",https://images.pourcanvas.com/premium-slab-060.jpg,2026-04-24,completed,
pslab-061,premium-slab-061.jpg,charcoal,raw,driveway,camera-3q,single-storey flat-roof home with concrete-and-timber facade,"native grasses and low shrubs along the sides, open blue sky",mid-morning sun with soft tree-canopy shadows dappled on the,"Camera at standing eye-level (1.6m), 3/4 angle toward the building. Building occupies the upper half of frame; concrete ground plane recedes in perspective. Charcoal poured concrete double-width driveway approaching a two-car garage, single-storey flat-roof home with concrete-and-timber facade visible ahead. Native grasses and low shrubs along the sides, open blue sky above. Mid-morning sun with soft tree-canopy shadows dappled on the surface. The surface is a raw cast-in-place concrete pour — smooth raw pour, slight surface variation, dark and matte — control joints and expansion joints visible. Not tiles, not pavers, not slabs. Portrait 3:4. Photorealistic photograph. No people, no text.",https://images.pourcanvas.com/premium-slab-061.jpg,2026-04-24,completed,
pslab-062,premium-slab-062.jpg,charcoal,broom,front-stoop,camera-3q,"dark grey fibre cement bungalow, black window frames and a c",mixed cottage garden beds with flowering perennials at the e,"bright sunny midday, high sun, hard crisp shadows, vivid con","Camera at standing eye-level (1.6m), 3/4 angle toward the building. Building occupies the upper half of frame; concrete ground plane recedes in perspective. Charcoal poured concrete open front stoop with low concrete steps to the yard, dark grey fibre cement bungalow, black window frames and a carport visible ahead. Mixed cottage garden beds with flowering perennials at the edges, green lawn beyond. Bright sunny midday, high sun, hard crisp shadows, vivid contrast. The surface is a raw cast-in-place concrete pour — broom finish, texture lines clearly visible across the dark surface — control joints and expansion joints visible. Not tiles, not pavers, not slabs. Portrait 3:4. Photorealistic photograph. No people, no text.",https://images.pourcanvas.com/premium-slab-062.jpg,2026-04-24,completed,
pslab-063,premium-slab-063.jpg,light-grey,polished,patio,camera-3q,single-storey white rendered bungalow with dark window frame,mixed cottage garden beds with flowering perennials at the e,"bright sunny afternoon, crisp hard shadows falling across th","Camera at standing eye-level (1.6m), 3/4 angle toward the building. Building occupies the upper half of frame; concrete ground plane recedes in perspective. Light grey poured concrete backyard patio extending from the rear of the house, single-storey white rendered bungalow with dark window frames visible ahead. Mixed cottage garden beds with flowering perennials at the edges, green lawn beyond. Bright sunny afternoon, crisp hard shadows falling across the concrete. a four-seat outdoor dining set on the patio, chairs tucked in. The surface is a raw cast-in-place concrete pour — lightly polished, subtle low sheen, surface reads as clean and precise — control joints and expansion joints visible. Not tiles, not pavers, not slabs. Portrait 3:4. Photorealistic photograph. No people, no text.",https://images.pourcanvas.com/premium-slab-063.jpg,2026-04-24,completed,
pslab-064,premium-slab-064.jpg,near-black,raw,driveway,camera-3q,"low-profile bungalow with white render walls, black steel wi",mixed cottage garden beds with flowering perennials at the e,"golden hour, warm low side light raking across the concrete ","Camera at standing eye-level (1.6m), 3/4 angle toward the building. Building occupies the upper half of frame; concrete ground plane recedes in perspective. Near-black poured concrete wide driveway leading to a single-car garage, low-profile bungalow with white render walls, black steel window frames, and a cantilevered flat roof visible ahead. Mixed cottage garden beds with flowering perennials at the edges, green lawn beyond. Golden hour, warm low side light raking across the concrete surface. a dark grey Toyota RAV4 parked in the driveway, front 3/4 angle. The surface is a raw cast-in-place concrete pour — smooth near-black raw pour, troweled matte finish — control joints and expansion joints visible. Not tiles, not pavers, not slabs. Portrait 3:4. Photorealistic photograph. No people, no text.",https://images.pourcanvas.com/premium-slab-064.jpg,2026-04-24,completed,
